,Author,Timestamp,Comment,Article Link
212,Tusiczz,"December 5, 2023 at 9:25 am PST",Would’ve been the perfect opportunity to have a co op mode on here.,https://blog.playstation.com/2023/12/05/the-last-of-us-part-ii-remastered-exploring-the-roguelike-survival-mode-no-return/
213,papa_da_vinci,"December 6, 2023 at 10:52 am PST",Indeed,https://blog.playstation.com/2023/12/05/the-last-of-us-part-ii-remastered-exploring-the-roguelike-survival-mode-no-return/
214,Inf3rn044fury4,"December 7, 2023 at 2:30 pm PST","Any news on The Last of Us Multi-player? Forget what they says, you do what you think is best.",https://blog.playstation.com/2023/12/05/the-last-of-us-part-ii-remastered-exploring-the-roguelike-survival-mode-no-return/
215,Mikutow,"December 15, 2023 at 5:59 am PST",They just announced that TLOU Factions is officially cancelled.  This is so disappointing.  At least tack on a trimmed down  factions mode to the unnecessary remaster for PS5 to make the game worth it.,https://blog.playstation.com/2023/12/05/the-last-of-us-part-ii-remastered-exploring-the-roguelike-survival-mode-no-return/
216,Tusiczz,"December 5, 2023 at 9:26 am PST",Would’ve been the perfect opportunity to have a co op mode on here,https://blog.playstation.com/2023/12/05/the-last-of-us-part-ii-remastered-exploring-the-roguelike-survival-mode-no-return/
217,feartrain,"December 7, 2023 at 11:48 am PST",Indeed,https://blog.playstation.com/2023/12/05/the-last-of-us-part-ii-remastered-exploring-the-roguelike-survival-mode-no-return/
218,phonline,"December 5, 2023 at 12:38 pm PST",It’s showing up as 49.99 for me and I says I own another edition.,https://blog.playstation.com/2023/12/05/the-last-of-us-part-ii-remastered-exploring-the-roguelike-survival-mode-no-return/
219,MrXile,"December 5, 2023 at 1:02 pm PST","Insert Disc.  Then go to store.   Digital upgrade should be available then. If not, have to wait until the game is actually released.   But that’s the way to do it to get the ‘upgrade’ for $10.",https://blog.playstation.com/2023/12/05/the-last-of-us-part-ii-remastered-exploring-the-roguelike-survival-mode-no-return/
220,Applewhite,"December 5, 2023 at 4:17 pm PST",You have to wait until January 19th for the upgrade option to be made available.,https://blog.playstation.com/2023/12/05/the-last-of-us-part-ii-remastered-exploring-the-roguelike-survival-mode-no-return/
221,YAHxWEH,"December 5, 2023 at 12:50 pm PST",😵😵‍💫🤯,https://blog.playstation.com/2023/12/05/the-last-of-us-part-ii-remastered-exploring-the-roguelike-survival-mode-no-return/
222,mihaitza77,"December 6, 2023 at 7:04 am PST","Who dont play this game, wait and play it remaster on ps5. Who play not buy it..",https://blog.playstation.com/2023/12/05/the-last-of-us-part-ii-remastered-exploring-the-roguelike-survival-mode-no-return/
223,MrXile,"December 5, 2023 at 1:01 pm PST",Would have been a perfect opportunity to do a RE4/Village and make this entirely playable in PSVR2.,https://blog.playstation.com/2023/12/05/the-last-of-us-part-ii-remastered-exploring-the-roguelike-survival-mode-no-return/
224,namelessking627,"December 5, 2023 at 1:34 pm PST",Bloodborne remaster?,https://blog.playstation.com/2023/12/05/the-last-of-us-part-ii-remastered-exploring-the-roguelike-survival-mode-no-return/
225,iamtylerdurden1,"December 5, 2023 at 5:52 pm PST",Aspects of this mode were pulled from the defunct Factions game. I have it on good authority. Why else put a roguelike mode in a remaster?,https://blog.playstation.com/2023/12/05/the-last-of-us-part-ii-remastered-exploring-the-roguelike-survival-mode-no-return/
226,Stonesthrow,"December 6, 2023 at 6:41 am PST","It does look similar. I was never a fan of Factions, myself.",https://blog.playstation.com/2023/12/05/the-last-of-us-part-ii-remastered-exploring-the-roguelike-survival-mode-no-return/
227,pataso0087,"December 5, 2023 at 6:30 pm PST","Pongan el modo online de last of us 2 remastered y un buen DLC, pagaria 20.00 dolares sin chistar.",https://blog.playstation.com/2023/12/05/the-last-of-us-part-ii-remastered-exploring-the-roguelike-survival-mode-no-return/
228,mihaitza77,"December 6, 2023 at 7:00 am PST","Other remaster… If ND dont have any ideea, remaster… Play this game on ps4, dont buy it.. Wait for last of us part 1 free for extra and premium ab",https://blog.playstation.com/2023/12/05/the-last-of-us-part-ii-remastered-exploring-the-roguelike-survival-mode-no-return/
229,temp-84704832146,"December 7, 2023 at 12:04 am PST",ONLINE ONLY IS TRASH!!!!,https://blog.playstation.com/2023/12/05/the-last-of-us-part-ii-remastered-exploring-the-roguelike-survival-mode-no-return/
230,feartrain,"December 7, 2023 at 11:47 am PST",Sure…when you refuse to move out from the rock you live under.,https://blog.playstation.com/2023/12/05/the-last-of-us-part-ii-remastered-exploring-the-roguelike-survival-mode-no-return/
231,mystickitsune94,"December 7, 2023 at 8:29 am PST",How many times this game is going to keep being remastered lol 😴,https://blog.playstation.com/2023/12/05/the-last-of-us-part-ii-remastered-exploring-the-roguelike-survival-mode-no-return/
232,feartrain,"December 7, 2023 at 11:41 am PST","Umm… Only this one time? This is PART 2, the sequel. You’re confusing it with the original, that was remastered for PS4 and then had a remake for PS5…. So technically the first one was only remastered once also.",https://blog.playstation.com/2023/12/05/the-last-of-us-part-ii-remastered-exploring-the-roguelike-survival-mode-no-return/
233,FreshRaspberry,"December 8, 2023 at 1:16 am PST",Ah no shove your ideology up your throat and then 🤢🤮. I middle finger to Neil Druckman or whatever his stupid name is.,https://blog.playstation.com/2023/12/05/the-last-of-us-part-ii-remastered-exploring-the-roguelike-survival-mode-no-return/
234,mrNARAKU,"December 8, 2023 at 11:07 am PST",Nice addition. Reminds me of mercs mode in resident evil. Looking forward to trying this out.,https://blog.playstation.com/2023/12/05/the-last-of-us-part-ii-remastered-exploring-the-roguelike-survival-mode-no-return/
235,schumaryu,"December 13, 2023 at 3:25 am PST","When will there be anothe chance to pre-order the WLF edition? I missed the short time window in the morning on 5.Dec. was too busy and later so sad when I saw its totally booked out~So PLEASE give us anothe chance to take the WLF edition, thanks a lot!",https://blog.playstation.com/2023/12/05/the-last-of-us-part-ii-remastered-exploring-the-roguelike-survival-mode-no-return/
236,Mikutow,"December 15, 2023 at 6:10 am PST","Naughty Dog, what are you doing this gen??  I know I have posted negative comments before, and I don’t mean to be negative and rude, but I really am just disappointed and sad that one of my favorite studios has turned into a shell of themselves.  No new game announcements, no actual new IP, and a cancelled project, that not only looked promising and fun, but it was promised as a part of TLOU2.  Instead, all you have done is port your games from PS4 to PS5 with little reason to re-buy them.  What are you doing?  How can the best PS Studio fall so hard.  You don’t have to release “perfect games”.  You CAN release fun games at a higher rate.  Look at Fromsoft.  They are proof the games industry doesn’t need 10 year development cycles to make great games at a fast pace.  I just feel let down by Naughty Dog, and especially Playstation Studios this gen.  Where are the games!  Where are the new IP?",https://blog.playstation.com/2023/12/05/the-last-of-us-part-ii-remastered-exploring-the-roguelike-survival-mode-no-return/
237,SidNightwalker,"December 4, 2023 at 5:15 pm PST","So, so many people are going to get so little mileage out of this convoluted pet project/tax write-off.",https://blog.playstation.com/2023/12/04/the-access-controller-for-ps5-starters-guide/
238,itscurios,"December 7, 2023 at 12:00 am PST",A great move by Sony. i am sure this will help a lot of people around the globe,https://blog.playstation.com/2023/12/04/the-access-controller-for-ps5-starters-guide/
239,almheiri801,"December 12, 2023 at 9:55 pm PST",Great move,https://blog.playstation.com/2023/12/04/the-access-controller-for-ps5-starters-guide/
240,MrXile,"December 1, 2023 at 11:24 am PST",Dead or alive you’re coming with me.,https://blog.playstation.com/2023/12/01/players-choice-vote-for-novembers-best-new-game/
241,alwaysperfectj,"December 1, 2023 at 11:08 pm PST",Its hard to vote,https://blog.playstation.com/2023/12/01/players-choice-vote-for-novembers-best-new-game/
242,cusman,"December 2, 2023 at 7:07 am PST",I only played new PS VR2 games in November and none of them are available to select. My vote goes to Thirsty Suitors for having the most interesting trailer.,https://blog.playstation.com/2023/12/01/players-choice-vote-for-novembers-best-new-game/
243,ImAG11590,"December 2, 2023 at 12:28 pm PST",Star Ocean Second Story R definitely getting picked with unique art style. Plus thr Playstation Portal is out. Perfect to play on the Playstation Portal because it’s 2.5D turned based game. Love it. Need more game like it for the Playstation Portal.,https://blog.playstation.com/2023/12/01/players-choice-vote-for-novembers-best-new-game/
244,tempting_scar,"December 2, 2023 at 8:50 pm PST","There’s going to be Persona Fans and CoD Fans vying for the top spot when the only one who deserves it is Like a Dragon Gaiden, if anyone disagrees, play the franchise chronologically in-game aka from Yakuza 0 then up in numbers, you’ll find it to be one of the best games from story to gameplay.",https://blog.playstation.com/2023/12/01/players-choice-vote-for-novembers-best-new-game/
245,pakistani_93,"December 3, 2023 at 3:30 am PST",My vote goes for Vampire Masquerade for PSVR2!! Not having psvr2 games on this list is weird!!,https://blog.playstation.com/2023/12/01/players-choice-vote-for-novembers-best-new-game/
246,ARCHYboo,"December 3, 2023 at 7:38 am PST","Honestly non, COD is a super big disappointment , the rest are not on my list note do they seem catchy or even value for money",https://blog.playstation.com/2023/12/01/players-choice-vote-for-novembers-best-new-game/
247,BusyBrody,"December 3, 2023 at 9:59 am PST",Like A Dragon. Easily the most slept on game series out right now.,https://blog.playstation.com/2023/12/01/players-choice-vote-for-novembers-best-new-game/
248,whereymyconary,"December 3, 2023 at 5:57 pm PST",Very curious.  I do love bread and puns.,https://blog.playstation.com/2023/12/01/born-of-bread-home-cooked-turn-based-rpg-rises-december-5-on-ps5/
249,Tk-XCVI,"December 1, 2023 at 1:17 am PST",game seems interesting but sadly for me 😵‍💫😵‍💫 playing first person games,https://blog.playstation.com/2023/11/30/unravel-the-gameplay-loop-of-pacific-drive-launching-on-ps5-feb-22/
250,MrXile,"December 1, 2023 at 1:44 am PST","Unless this is playable fully in PSVR2, I’m not interested.   All games released on PS5 should be compatible in PSVR2, in a first person mode.   Every game. Wake up Sony.   Help me utilise my £500 headset rather than it merely collecting dust unless I play GT7.",https://blog.playstation.com/2023/11/30/unravel-the-gameplay-loop-of-pacific-drive-launching-on-ps5-feb-22/
251,Stonesthrow,"December 6, 2023 at 6:45 am PST","Looks great aesthetically, love the colors and look of it.",https://blog.playstation.com/2023/11/30/unravel-the-gameplay-loop-of-pacific-drive-launching-on-ps5-feb-22/
252,MrXile,"December 1, 2023 at 1:40 am PST",Wow.  So we’re back in 1992.  Great.   Another subpar game for our shiny next next next next gen PS5.   Yawn.,https://blog.playstation.com/2023/11/30/first-gameplay-details-on-new-pennys-big-breakaway-boss-mr-q/
253,funkydan,"December 5, 2023 at 3:36 am PST",It does say above “But don’t be a jerk”. Just saying!,https://blog.playstation.com/2023/11/30/first-gameplay-details-on-new-pennys-big-breakaway-boss-mr-q/
254,Cam-5438,"November 30, 2023 at 2:48 pm PST",Not sure what you cannot do on ps4 but bringing the best with present technology is mind boggling.,https://blog.playstation.com/2023/11/30/full-details-on-call-of-duty-modern-warfare-iii-and-warzone-season-1-out-december-6/
255,Cam-5438,"November 30, 2023 at 2:50 pm PST","Count me in, this is completely free and you do not even need the subscription, long wait just about erupt!",https://blog.playstation.com/2023/11/30/full-details-on-call-of-duty-modern-warfare-iii-and-warzone-season-1-out-december-6/
256,clowned9mm,"November 30, 2023 at 4:03 pm PST",Wish there was DMZ support.   Been play COD since the very 1st game and DMZ is version of COD out there.,https://blog.playstation.com/2023/11/30/full-details-on-call-of-duty-modern-warfare-iii-and-warzone-season-1-out-december-6/
257,mihaitza77,"November 30, 2023 at 11:24 pm PST","Finaly, Yees. I like… But Boys dont open maps zombies… because become boring…Thanx Activision&friends",https://blog.playstation.com/2023/11/30/full-details-on-call-of-duty-modern-warfare-iii-and-warzone-season-1-out-december-6/
258,clowned9mm,"December 1, 2023 at 7:31 pm PST",Yes definitely becoming boring doing the dumb missions,https://blog.playstation.com/2023/11/30/full-details-on-call-of-duty-modern-warfare-iii-and-warzone-season-1-out-december-6/
259,MrXile,"December 1, 2023 at 1:40 am PST",Boring game.   Same old same old.   Nothing new.    Ever.,https://blog.playstation.com/2023/11/30/full-details-on-call-of-duty-modern-warfare-iii-and-warzone-season-1-out-december-6/
260,clowned9mm,"December 1, 2023 at 7:29 pm PST",Yes after a week or 2 zombies is getting old,https://blog.playstation.com/2023/11/30/full-details-on-call-of-duty-modern-warfare-iii-and-warzone-season-1-out-december-6/
261,clowned9mm,"December 1, 2023 at 7:29 pm PST",Need more DMZ CONTENT,https://blog.playstation.com/2023/11/30/full-details-on-call-of-duty-modern-warfare-iii-and-warzone-season-1-out-december-6/
262,spc_ortsac,"December 5, 2023 at 6:57 am PST",How about moving DMZ to Urzikstan? Can’t wait to play that new map..,https://blog.playstation.com/2023/11/30/full-details-on-call-of-duty-modern-warfare-iii-and-warzone-season-1-out-december-6/
263,x-rogue_55-x,"December 19, 2023 at 4:50 pm PST","Love the new battle pass and the Urzikstan map, I’m a newer player to Warzone and I love the game so far.",https://blog.playstation.com/2023/11/30/full-details-on-call-of-duty-modern-warfare-iii-and-warzone-season-1-out-december-6/
264,Tk-XCVI,"December 11, 2023 at 12:58 am PST",hmm question what day will i receive those cars? i watched all 3 events as it happened live on GT7 from the entry page,https://blog.playstation.com/2023/11/29/the-gran-turismo-world-series-2023-concludes-in-barcelona-starting-dec-1/
265,POMSR1,"November 28, 2023 at 2:24 pm PST",Is this more like Elder Scrolls or Final Fantasy? Sorry I never played this series.,https://blog.playstation.com/2023/11/28/dragons-dogma-2-arrives-march-22-2024-on-ps5/
266,DuoMaxwell007,"November 28, 2023 at 3:21 pm PST",Elder Scrolls,https://blog.playstation.com/2023/11/28/dragons-dogma-2-arrives-march-22-2024-on-ps5/
267,DuoMaxwell007,"November 28, 2023 at 3:22 pm PST",No thanks. My MAIN issue with the first game is being repeated here,https://blog.playstation.com/2023/11/28/dragons-dogma-2-arrives-march-22-2024-on-ps5/
268,Tusiczz,"November 28, 2023 at 3:30 pm PST","What a way to steal sotc and elden ring and slapping it together and calling it dragon dogma. I thought this game will be focused on being a soulslike monster hunter but it turns out it’s just want to be something it’s not. I expected better from you capcom, I really did.",https://blog.playstation.com/2023/11/28/dragons-dogma-2-arrives-march-22-2024-on-ps5/
269,DuoMaxwell007,"November 28, 2023 at 5:17 pm PST",Why would you expect that from Dragons Dogma TWO.. did you not play ONE? this is exactly how the previous game was..  which predates Elden Ring,https://blog.playstation.com/2023/11/28/dragons-dogma-2-arrives-march-22-2024-on-ps5/
270,hymeleon_us,"November 29, 2023 at 9:19 pm PST","When we were playing first game you haven’t being born, I take it…",https://blog.playstation.com/2023/11/28/dragons-dogma-2-arrives-march-22-2024-on-ps5/
271,AdonisIsBeast,"November 28, 2023 at 3:50 pm PST",No physical collector’s edition?,https://blog.playstation.com/2023/11/28/dragons-dogma-2-arrives-march-22-2024-on-ps5/
272,RavageX,"November 28, 2023 at 7:20 pm PST",Been waiting for this since I played the first one on PS3.,https://blog.playstation.com/2023/11/28/dragons-dogma-2-arrives-march-22-2024-on-ps5/
273,D-Squad3,"November 28, 2023 at 8:03 pm PST",no collector’s edition. FAIL,https://blog.playstation.com/2023/11/28/dragons-dogma-2-arrives-march-22-2024-on-ps5/
274,darkwolfturk,"November 29, 2023 at 3:06 am PST","Merhaba,Yeni oyunun gelmesi güzel.Fakat benim başka sıkıntım var.Gotham şövalyeleri oyunundaki bütün batman bataranglarını bulduğum halde, o kupanın açılmaması ve oyunu platin yapamamak.Aynı şekil life is strange before storm oyunun da da ilk iki kupadan sonra diğerlerinin açılmaması.Sonuçta hepimiz oyunları platin için oynuyoruz.Lütfen yardımcı olun…Bazı oyunların gereksiz uzun yan görevlerini defalarca yapmamız rağmen açılmayan kupalar kadar sinir bozucu olan bir durum yok.Bu konuda da yardımcı olursanız sevinirim.Birde önceden ps mobilden profil resmini ve kapak resmini sıkıntısız değiştirebilirken, şimdi sorun çıkıyor?Düzeltirseniz sevinirim.Teşekkürler.",https://blog.playstation.com/2023/11/28/dragons-dogma-2-arrives-march-22-2024-on-ps5/
275,sylakaidon,"November 29, 2023 at 5:15 pm PST",Ooooh can’t wait!,https://blog.playstation.com/2023/11/28/dragons-dogma-2-arrives-march-22-2024-on-ps5/
276,hymeleon_us,"November 29, 2023 at 9:22 pm PST","Time to start saving for this. But not gonna preorder, no way…",https://blog.playstation.com/2023/11/28/dragons-dogma-2-arrives-march-22-2024-on-ps5/
277,whitehusky96,"December 6, 2023 at 11:06 pm PST","I’ll be buying dragon’s dogma 2 on PC,as I’m done buying console games, as they always gets nerfed down,in terms of exclusives propaganda,I’d practically go for uncomm games like the Disgaea series,first person shooters with actual weapon models,and molding games in general provided by the platform itself,PC can be played  with both ps4 and ps5 controllers as well as xboxone and xbox series x controllers,for those who are uncomfortable with mouse and keyboard,on my end I have to prioritize differently as I have both work and household to tend to and I cannot be bothered with consoles anymore.",https://blog.playstation.com/2023/11/28/dragons-dogma-2-arrives-march-22-2024-on-ps5/
278,whitehusky96,"December 6, 2023 at 11:10 pm PST","Once again the blog is still broken,typing doesn’t gets registered and a non dedicated app.",https://blog.playstation.com/2023/11/28/dragons-dogma-2-arrives-march-22-2024-on-ps5/
279,namelessking627,"November 28, 2023 at 10:49 am PST",I’m installing destiny 2 again,https://blog.playstation.com/2023/11/28/destiny-2-x-the-witcher-collab-details-revealed-available-today/
280,gambinon64,"November 20, 2023 at 10:29 am PST","Would like to know if the original four games will be playable, or if the original Help Wanted will be made PSVR 2 compatible in the future? Never got a chance to play it.",https://blog.playstation.com/2023/11/20/five-nights-at-freddys-help-wanted-2-seeks-new-employees-december-14/
281,fistbros4,"November 20, 2023 at 12:03 pm PST","It doesn’t look like they’ll make those playable. Seems they’re focusing on sister location, pizza sim and secuirty breach with this game",https://blog.playstation.com/2023/11/20/five-nights-at-freddys-help-wanted-2-seeks-new-employees-december-14/
282,minty-maize,"December 16, 2023 at 4:14 pm PST",there already is one its called fnaf help wanted full time its help wanted for psvr 2,https://blog.playstation.com/2023/11/20/five-nights-at-freddys-help-wanted-2-seeks-new-employees-december-14/
283,gambinon64,"November 20, 2023 at 10:30 am PST",Will the first game get a PSVR2 update?,https://blog.playstation.com/2023/11/20/five-nights-at-freddys-help-wanted-2-seeks-new-employees-december-14/
284,jesse_bohater,"November 22, 2023 at 11:09 pm PST",It have already,https://blog.playstation.com/2023/11/20/five-nights-at-freddys-help-wanted-2-seeks-new-employees-december-14/
285,golden_tiux,"November 20, 2023 at 10:53 am PST",Is it gonna be PSVR2 only or also PSVR?,https://blog.playstation.com/2023/11/20/five-nights-at-freddys-help-wanted-2-seeks-new-employees-december-14/
286,fistbros4,"November 20, 2023 at 12:02 pm PST",It’ll only be on psvr 2,https://blog.playstation.com/2023/11/20/five-nights-at-freddys-help-wanted-2-seeks-new-employees-december-14/
287,InvadersMustDry,"November 22, 2023 at 3:00 pm PST","@fistbros4 Shame, really.",https://blog.playstation.com/2023/11/20/five-nights-at-freddys-help-wanted-2-seeks-new-employees-december-14/
288,cheddarcheesies,"November 20, 2023 at 6:15 pm PST","Anything about adding a non vr mode to the second help wanted, because I do not have a psvr2",https://blog.playstation.com/2023/11/20/five-nights-at-freddys-help-wanted-2-seeks-new-employees-december-14/
289,lukezilla99,"November 20, 2023 at 6:38 pm PST","As excited as I am for the sequel, will the first games get a upgrade for PS VR 2?",https://blog.playstation.com/2023/11/20/five-nights-at-freddys-help-wanted-2-seeks-new-employees-december-14/
290,ducky2769,"November 20, 2023 at 10:34 pm PST","Hope there’ll be colorblind assistance on the coloring mini games, the curse of dread bear one where you had to color the brain was terrible for me since I’m colorblind",https://blog.playstation.com/2023/11/20/five-nights-at-freddys-help-wanted-2-seeks-new-employees-december-14/
291,jrpop42,"November 21, 2023 at 6:58 pm PST",Only positive thing I found and was NOT by Sony is Sam’s club has 100.00 gift cards for 89.00. Since Sony so tight butted I will get my essential from gift card.,https://blog.playstation.com/2023/11/20/five-nights-at-freddys-help-wanted-2-seeks-new-employees-december-14/
292,sisakovec,"November 22, 2023 at 1:48 am PST","We need half life alyx on psvr2. Please, Playstation, make it happen.",https://blog.playstation.com/2023/11/20/five-nights-at-freddys-help-wanted-2-seeks-new-employees-december-14/
293,InvadersMustDry,"November 22, 2023 at 3:22 pm PST",Roxanne Wolf lol.,https://blog.playstation.com/2023/11/20/five-nights-at-freddys-help-wanted-2-seeks-new-employees-december-14/
294,papa_da_vinci,"November 22, 2023 at 7:22 pm PST",🫠,https://blog.playstation.com/2023/11/20/five-nights-at-freddys-help-wanted-2-seeks-new-employees-december-14/
295,Eraezr,"November 24, 2023 at 2:42 am PST",Feedback: Could the PS5 OS team patch in dynamic themes support? The default PS5 many BGM and aesthetic is starting to feel monotonous.,https://blog.playstation.com/2023/11/20/five-nights-at-freddys-help-wanted-2-seeks-new-employees-december-14/
296,Eraezr,"November 24, 2023 at 2:42 am PST",menu*,https://blog.playstation.com/2023/11/20/five-nights-at-freddys-help-wanted-2-seeks-new-employees-december-14/
297,subein999,"December 14, 2023 at 8:47 pm PST",He can exit on ps4 pro??,https://blog.playstation.com/2023/11/20/five-nights-at-freddys-help-wanted-2-seeks-new-employees-december-14/
298,Berniechi,"November 20, 2023 at 2:13 pm PST",Bringing back memories playing these maps again.,https://blog.playstation.com/2023/11/20/the-top-three-call-of-duty-modern-warfare-iii-maps-according-to-playstation-players/
299,mihaitza77,"November 21, 2023 at 8:30 am PST","First make mwz open world is too much for me.. Too boring. Same missions.. MWZ  before this is far away better. Preorder this game, play it, finish single missions, play MWZ play multiplayer but for me IT enough with game… Remastering games, maps its only commercial.. Call of duty MW2, Black ops 3 modern warfare 1 and 2 its iconic for call of duty serie.. Its Time for news, news map, mwz not open world.",https://blog.playstation.com/2023/11/20/the-top-three-call-of-duty-modern-warfare-iii-maps-according-to-playstation-players/
300,NinjaRemoteplay,"November 22, 2023 at 3:27 pm PST",We need more maps,https://blog.playstation.com/2023/11/20/the-top-three-call-of-duty-modern-warfare-iii-maps-according-to-playstation-players/
301,Cam-5438,"November 23, 2023 at 12:42 am PST","Got the game on Xbox but it seems PlayStation are changing and updating all the time meaning I will be playing free. And DMZ is essential with free online gaming, Terminal is fantastic but Rust is way old. This is an excellent video game and cannot wait for more free items and products.",https://blog.playstation.com/2023/11/20/the-top-three-call-of-duty-modern-warfare-iii-maps-according-to-playstation-players/
302,stage300handsome,"November 24, 2023 at 6:41 pm PST","Call of Duty 99 fighting our reskins and assets from Call of Duty the Remastered 2015. Im sure they do love those maps that get used over and over. They need like a battleship that I can log into and fire some nukes off of and kill all the teams on a map from time to time. Where I can troll them all and say welcome to real warfare, thanks for playing. Now buy the pro pack for 25.99. That will protect you from instant death.",https://blog.playstation.com/2023/11/20/the-top-three-call-of-duty-modern-warfare-iii-maps-according-to-playstation-players/
303,k4rlovc4n,"November 25, 2023 at 4:08 am PST",Nice!,https://blog.playstation.com/2023/11/20/the-top-three-call-of-duty-modern-warfare-iii-maps-according-to-playstation-players/
304,x-HQQ,"November 29, 2023 at 5:49 pm PST",noice,https://blog.playstation.com/2023/11/20/the-top-three-call-of-duty-modern-warfare-iii-maps-according-to-playstation-players/
305,gladeator-69,"November 20, 2023 at 7:04 am PST","why are the ps5 consloes cheaper in the us ? 80 pound cheaper in us and they get the new shape , disgusting the way Europe has to pay 80 pounds more and for the older bigger console typical sony",https://blog.playstation.com/2023/11/17/share-of-the-week-marvels-spider-man-2-miles-morales/
306,cusman,"November 17, 2023 at 1:39 pm PST","If anyone is wondering where there is less engagement on PS Blog lately, it is because the new Sony Single-Sign-On Authentication page is broken for browsers other than Microsoft Edge and Chrome.",https://blog.playstation.com/2023/11/17/monarch-legacy-of-monsters-hits-apple-tv-today-director-qa/
307,MrXile,"November 18, 2023 at 11:31 am PST",Wasn’t wondering and don’t care.,https://blog.playstation.com/2023/11/17/monarch-legacy-of-monsters-hits-apple-tv-today-director-qa/
308,papa_da_vinci,"November 22, 2023 at 8:16 pm PST",🫨,https://blog.playstation.com/2023/11/17/monarch-legacy-of-monsters-hits-apple-tv-today-director-qa/
309,scibba,"November 17, 2023 at 5:38 pm PST",Godzilla,https://blog.playstation.com/2023/11/17/monarch-legacy-of-monsters-hits-apple-tv-today-director-qa/
310,papa_da_vinci,"November 22, 2023 at 8:17 pm PST",hungry?,https://blog.playstation.com/2023/11/17/monarch-legacy-of-monsters-hits-apple-tv-today-director-qa/
311,MrXile,"November 18, 2023 at 11:31 am PST",Why is this being advertised here?  Odd.,https://blog.playstation.com/2023/11/17/monarch-legacy-of-monsters-hits-apple-tv-today-director-qa/
312,Quella_Lin,"November 19, 2023 at 2:37 am PST",What’s the relationship between Apple and Sony?,https://blog.playstation.com/2023/11/17/monarch-legacy-of-monsters-hits-apple-tv-today-director-qa/
313,papa_da_vinci,"November 22, 2023 at 8:19 pm PST",🙉,https://blog.playstation.com/2023/11/17/monarch-legacy-of-monsters-hits-apple-tv-today-director-qa/
314,gladeator-69,"November 20, 2023 at 7:00 am PST",why are your ps5 consoles cheaper in the us (80 pounds) than in europe? also the u s deals have the slim model yet europe have the old shape and priced more another example of disgusting behaviour of playstation,https://blog.playstation.com/2023/11/17/monarch-legacy-of-monsters-hits-apple-tv-today-director-qa/
315,yentair,"November 17, 2023 at 11:47 am PST","Sounds amazing.  Now I just need a group of friends willing to play through the entire campaign with me.Looking forward to more info on pricing, number of players, etc.Gonna have to bust out my Reaper Master Series paint set for those gorgeous minifigs.",https://blog.playstation.com/2023/11/17/horizon-forbidden-west-seeds-of-rebellion-new-gameplay-and-story-details-on-the-upcoming-tabletop-adventure/
316,weiserwolfsgeist,"November 17, 2023 at 12:19 pm PST",I’m having a hard time understanding why you wouldn’t capitalize on Machine Strike which would’ve been way cooler than your average run of the mill tabletop game that exists in almost every other franchise.,https://blog.playstation.com/2023/11/17/horizon-forbidden-west-seeds-of-rebellion-new-gameplay-and-story-details-on-the-upcoming-tabletop-adventure/
317,PhantomOfOpera,"November 15, 2023 at 11:21 am PST",I loved the Batman sirens but I was not impressed with what was shown previously. I am not keen on GaaS (which I believe this game to be) and whilst I understand why publishers want to pursue them and they seem an unnecessary evil of modern times I still believe Rocksteady would best suited to focusing on single player triple A games.Best of luck.,https://blog.playstation.com/2023/11/15/how-suicide-squad-kill-the-justice-league-taps-into-ps5s-immersive-power/
318,Hatchetforce,"November 15, 2023 at 11:35 am PST","I like what I have seen. Not really concerned with what anyone else thinks, I have been anticipating this since the reveal. King Shark FTW :)",https://blog.playstation.com/2023/11/15/how-suicide-squad-kill-the-justice-league-taps-into-ps5s-immersive-power/
319,andrewsqual,"November 17, 2023 at 8:39 am PST","Good to know. At least we all know who to feel sorry for when less than 24 hours after launch, Rocksteady are giving you the social media apology on all channels about how they let you down and that the game DEFINITELY won’t be shutting down in less than 12 months time.",https://blog.playstation.com/2023/11/15/how-suicide-squad-kill-the-justice-league-taps-into-ps5s-immersive-power/
320,DoritoPope003,"November 15, 2023 at 11:50 am PST","…..so where exactly are the cool technical details about the PS5 SSD and it’s proprietary hardware level controller? Because it’s definitely a very cool piece of the tech engineered in house and neither PC nor Xbox has any answer to it, and yet here we are highlighting one of the blandest looking titles poised to launch in the near future instead of highlighting the cooler technical aspects the software intends to utilize. This feels like a poorly attempted PR repair piece and frankly I’m somehow even less inclined to be interested than I already was.",https://blog.playstation.com/2023/11/15/how-suicide-squad-kill-the-justice-league-taps-into-ps5s-immersive-power/
321,DoryaN993,"November 16, 2023 at 1:07 am PST","Yup, that’s exactly what this article is. Don’t get me wrong, this game looks a lot more fun that Gotham Knights but at the same time it’s just a genetic 3rd person looter shooter with a DC skin. I don’t see anything that stand out about the game. Best move now is to make it free to play and maybe get a player base, the arkhamverse audience will stay far away from this game.",https://blog.playstation.com/2023/11/15/how-suicide-squad-kill-the-justice-league-taps-into-ps5s-immersive-power/
322,andrewsqual,"November 17, 2023 at 8:37 am PST","Its crazy to think how good Batman Arkham Knight still looks if you play it right now, 8 years later and an Unreal Engine 3 game too. Every bit of footage of this Unreal Engine 4 game shown to date, gameplay or inengine cutscene, looks so flat and boring in the lighting dept.",https://blog.playstation.com/2023/11/15/how-suicide-squad-kill-the-justice-league-taps-into-ps5s-immersive-power/
