,Author,Timestamp,Comment,Article Link
335,ISEMAN,"October 5, 2023 at 7:51 am PDT","For this new service, is there a way to setup a single sign in using our existing PSN accounts?  I’m not a fan of adding another account and separate password……",https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
336,BReal1982,"October 5, 2023 at 8:26 am PDT","I just logged in, and it works off your existing PSN / Sony account credentials.",https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
337,ISEMAN,"October 6, 2023 at 10:07 am PDT",Thanks BReal1982!,https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
338,Telos017,"October 5, 2023 at 7:53 am PDT",I downloaded this app and it just shows me a black screen. I waited for 2 minutes maybe it’s just loading but still having black screen. Fix the app.,https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
339,oandarilhoo,"October 5, 2023 at 8:15 am PDT","Please, now we want PS3 games to run natively on PS5, and more PS2 and PS1 games available.",https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
340,jab__661,"October 5, 2023 at 8:17 am PDT",Having access to their film and anime catalog just makes so much sense. Especially with the high price increase.,https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
341,RobotHouse,"October 5, 2023 at 8:29 am PDT",How about a virtual theater for PSVR 2 users to load these apps from?,https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
342,ZanFear,"October 5, 2023 at 9:37 am PDT",Now you’re using your noggin.,https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
343,ReptileHand,"October 5, 2023 at 1:23 pm PDT",Now that would be nice….even in PS Home…,https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
344,SidNightwalker,"October 5, 2023 at 6:50 pm PDT",For the two people dumb enough to buy one.,https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
345,BReal1982,"October 5, 2023 at 8:30 am PDT","For the free PS Plus Premium titles, it’s a very mixed bag, but there are some genuine gems. Labyrinth (yes, Henson / Bowie), Run Lola Run, and Star Man are worth anyone’s times, and considering that this is coming out of nowhere, it’s a nice Plus Premium bonus. I would really like to see this linked to Movies Anywhere, though. And I did have one or two Sony titles on PS Video, so it’s a bit annoying to not see them importing to my account.",https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
346,SidNightwalker,"October 5, 2023 at 6:49 pm PDT",PlayStation never had a video service. Just like the Vita never existed. Sony loves their customers. 😂,https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
347,fellomen,"October 5, 2023 at 8:46 am PDT",Can you just not do this and lower the prices again,https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
348,iriihutoR84,"October 5, 2023 at 8:57 am PDT","Neat idea but unless the selection of available languages for both audio and subtitles is displayed before you purchase something, I simply won’t be using this for anything except the free stuff. I don’t understand how so many services can leave out this essential information.",https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
349,DustyBlue,"October 5, 2023 at 9:16 am PDT","While I am happy for the opportunity to rewatch Black Dynamite and The Fifth Element, you’ll need to do a lot more than that to make up for the price increase. Throwing in Labyrinth and some Godzilla is good, but you can’t even put all the CG Resident Evil movies without gaps in between? Where’s ORIGINAL Starship Troopers? And you definitely should leverage Crunchyroll more; I’ve seen even Xbox have Crunchyroll promotions but not PlayStation, and that just ain’t right.",https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
350,Tusiczz,"October 5, 2023 at 9:48 am PDT",How does this explain the price hike for essential members? Why not make a separate tier for people who only want to play online games? Why not make online free again?,https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
351,SidNightwalker,"October 5, 2023 at 6:48 pm PDT",Because they know you’ll blindly pay.,https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
352,flegoron,"October 5, 2023 at 10:51 am PDT",If we get perks with Crunchyroll too it’s a no-brainer for me to go for Premium.,https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
353,BilbeeBoy,"October 6, 2023 at 6:06 am PDT","Correct, you’d have to have no brain to think Sony’s pricing models are worth it for the value of content they provide.",https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
354,ZanFear,"October 5, 2023 at 11:03 am PDT",What about for those of us who already use Bravia Core on our TVs? Will we be able to link the PS+ subscription with our Bravia Core account so we can just use the TV app?,https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
355,Spyder-D,"October 5, 2023 at 1:56 pm PDT",I sign in on the playstation and it said welcome back.   Popped the app open on the tv and the free streaming movies are there.  So it will link up just fine.  Just no purestream on the psx.,https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
356,ZanFear,"October 5, 2023 at 5:19 pm PDT",Sounds good. Are you saying then that you can use your PS+ account to sign in on your TV’s own app now so that you can use Purestream? I’d rather keep using my smart TV and not the console.,https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
357,leejfoster,"October 5, 2023 at 11:24 am PDT",Here in the UK it doesn’t show us any films to watch for free even though I’m a premium member,https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
358,thundercatss4d,"October 5, 2023 at 11:35 am PDT",Why don’t you drop Plus Essential. The only difference from Essential vs Extra is the monthly games.,https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
359,rotothirteen,"October 5, 2023 at 1:51 pm PDT",Only if they make online play and cloud saves free like they should have been from the start.,https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
360,leejfoster,"October 5, 2023 at 11:38 am PDT",I just want to know why here in the UK there’s no free films to watch like it says there should be.,https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
361,Spacerac,"October 5, 2023 at 12:00 pm PDT",Huh. Never knew Kingsglaive: Final Fantasy XV was a thing.,https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
362,SidNightwalker,"October 5, 2023 at 6:43 pm PDT",It’s actually really good.,https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
363,Krillinfan,"October 6, 2023 at 8:42 am PDT","That’s probably because it wasn’t marketed that well, which is also probably because the movie is actually kind of ESSENTIAL to understand part of the game’s plot, and was actually part OF the game until they removed it to sell it separately as a film, only to then sort-of patch it back in later due to backlash. FFXV was such a mess. lol",https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
364,Osu_BengOsu,"October 5, 2023 at 12:18 pm PDT",I’ve installed the app but all I see is a black screen,https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
365,Kwizzam,"October 5, 2023 at 12:59 pm PDT","I tried checking this out, but it requires having a phone.",https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
366,electronicsaxman,"October 5, 2023 at 1:01 pm PDT","I don’t see any mention of the up to 80 Mbps purestream format, and taking a look at the app there’s also no indicator of purestream, so I have to wonder why anyone would want to buy movies on this service when they’re the exact same quality from any other streamer, potentially for cheaper.",https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
367,Spyder-D,"October 5, 2023 at 1:54 pm PDT",Its not on there i checked and Ghostbusters from the TV blows it out of the water.  Not to mention like you said it doesn’t say purestream nor do you have the option to turn it on like on the tv app.,https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
368,SidNightwalker,"October 5, 2023 at 6:43 pm PDT",Oh spare me.,https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
369,rotothirteen,"October 5, 2023 at 1:49 pm PDT",100 mostly ancient movies. Still not worth the price hike.,https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
370,Spyder-D,"October 5, 2023 at 1:51 pm PDT",It does not use purestream on the playstation.  So i will keep using my TV.,https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
371,ZanFear,"October 5, 2023 at 5:20 pm PDT","Ok yeah, I see now lol.",https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
372,SidNightwalker,"October 5, 2023 at 6:42 pm PDT",Some trademark I have no doubt.,https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
373,BabyfaceWags,"October 5, 2023 at 2:10 pm PDT","Just looked at the selection. I really hope this isn’t why we now have to pay even more, it’s underwhelming. I wish you would introduce a basic tier that has cloud saves (something Steam and Xbox offer for free) and online play.",https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
374,Morac_,"October 5, 2023 at 2:20 pm PDT","According to the the FAQ: “If you no longer have a PlayStation Console you will not be able to access redeemed content.” So the movies you buy are more expensive and can only be played on a PS4/PS5 console.  That equals not buying movies on the service.  It might be worth it for rentals, but no one rents movies anymore.",https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
375,Gincairn,"October 5, 2023 at 2:26 pm PDT","It’s a nice idea for a feature, but I would have preferred if you linked it to my previous playstation movie purchases so they were all accessible from the one app",https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
376,longballburrell,"October 5, 2023 at 5:21 pm PDT","Agree with what others have said. If Sony wants anyone to adopt this, it needs to support Movies Anywhere and Dolby Vision.",https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
377,SidNightwalker,"October 5, 2023 at 6:34 pm PDT","Yeeeeeah you’re really overstating the genuine image quality difference between streaming services typical bitrates and a higher bitrate because of what modern VBR is capable of (and I own a 4K disc player so, trust me, the difference is usually not night and day for most movies at all) but I’ll take the free movie collection I suppose. Of course if I actually want to own a movie, I’ll buy it probably cheaper on a 4K disc anyway, knowing the practices of Sony, hah. But no, don’t be fooled into buying something off of here as opposed to watching it on Netflix in 4k or something. 4k is divine no matter how you are watching it.",https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
378,SidNightwalker,"October 5, 2023 at 6:38 pm PDT","Oh and obviously I’m not going to buy a Movies Anywhere movie twice either because I’m not a fool, of course. Just saying Sony. The only way you’re getting business out of this positive word of mouth, and there’s not much to be amazed by in reality here.",https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
379,Danlisa,"October 6, 2023 at 12:16 am PDT",Presumably you will do the just/right thing and port our purchases from PS Video over to Core (assuming title availability)?,https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
380,PauloBrunelli,"October 6, 2023 at 12:54 am PDT",Como sempre o Brasil fica de fora…Pagamos muito caro pela assinatura Deluxe e não temos quase nenhum retorno… Parabéns Playstation Brasil!!!,https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
381,Burning_Jedi,"October 6, 2023 at 1:58 am PDT",This is an abomination. None of your purchases from PlayStation video are integrated. The prices are ridiculous. Ps plus extra get no love. Premium subscribers are basically mocked with what they get. Sony your slipping. Can’t even give us a working emulator for legacy games and now you want us to rent a movie for 20$ 😆 y’all crazy. The investors just trying to get a decent q4. I can go purchase a month from a streaming service and watch the majority of your catalog for HALF the  price of a rental for one movie. You must think your customers are dumb or made of gold. Either way it’s just plain insulting. R.i.p. Sony core. Just like your other two video services. OUT OF TOUCH with your customers… shame shame with the greed,https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
382,maxi999,"October 6, 2023 at 2:29 am PDT",What entertainment unit is that? Asking for a friend,https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
383,leahryukosete,"October 6, 2023 at 4:39 am PDT","The next thing to come is, whoever bought a game, when they unlock it, the game’s achievements can earn for their accounts, movies or series in the achievements, or exchange as currency.",https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
384,leahryukosete,"October 6, 2023 at 4:42 am PDT",with PlayStation Stars,https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
385,leahryukosete,"October 6, 2023 at 4:44 am PDT",how delete comment,https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
386,BilbeeBoy,"October 6, 2023 at 5:59 am PDT","Let me get this straight. Your subscription service to use the Internet on your console is already way more expensive than it needs to be and your monthly game offerings have been lacking for years. Your new handheld console requires a full separate $500+ console to even operate, and now your subscription streaming service requires I either pay for your insane PS+ system or pay a separate subscription fee to then have to pay individually for the films and shows I wanna watch? Whoever told you this would work well in the long run is insane.",https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
387,Krillinfan,"October 6, 2023 at 8:46 am PDT",Well let’s first get this straight then. The Sony Pictures Core app is a separate thing. No Plus required. You can download and use it without needing PS Plus. The PERK for Plus users is that there will be a curated selection of free movies for them to stream whenever they like.,https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
388,ESERMON,"October 7, 2023 at 4:47 am PDT",So this is where the ridiculous increase in ps plus has gone.  It’s definitely not in great   Ps plus free monthly games.   Unless I get a great discount by my December due date to renew I am close to letting it cancel my ps plus essential. It’s already highway robbery charging all these years to pay for online when Sony can’t make MP games.,https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
389,Rocko14x,"October 8, 2023 at 6:35 pm PDT","Facts brother, ignore the simps coping here ^",https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
390,Premier_Class,"October 6, 2023 at 6:50 am PDT","I’m glad to see some value being added to PS+ after the price hike on the yearly rates. Good move, just please support this app well. There have been false starts over the years, but Sony Pictures and PlayStation match well together.",https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
391,iwanovic777,"October 6, 2023 at 10:51 am PDT",Please consider South Africa as well…,https://blog.playstation.com/2023/10/05/sony-pictures-core-formerly-bravia-core-launches-on-ps5-and-ps4-consoles-exclusive-benefits-including-early-access-to-select-sony-pictures-films/
392,J0SHDAKID039,"October 2, 2023 at 7:10 am PDT",Where is the pulse elite release date?,https://blog.playstation.com/2023/10/02/fallout-76s-atlantic-city-update-factions-locations-detailed-out-december-5-on-ps5-and-ps4/
393,Sushi_Combo,"October 3, 2023 at 10:40 am PDT",Tomorrow actually,https://blog.playstation.com/2023/10/02/fallout-76s-atlantic-city-update-factions-locations-detailed-out-december-5-on-ps5-and-ps4/
394,ChuckDIEsel00,"October 3, 2023 at 12:27 am PDT",Bethesda Sucks!  Sell outs,https://blog.playstation.com/2023/10/02/fallout-76s-atlantic-city-update-factions-locations-detailed-out-december-5-on-ps5-and-ps4/
395,squibbley,"October 3, 2023 at 1:42 pm PDT","Do any of the expeditions invoke flying into space? If so, count me in!",https://blog.playstation.com/2023/10/02/fallout-76s-atlantic-city-update-factions-locations-detailed-out-december-5-on-ps5-and-ps4/
396,LEFT__4__DEAD__2,"October 7, 2023 at 10:08 pm PDT","I love Fallout 76 getting many updates, keep up the good work!",https://blog.playstation.com/2023/10/02/fallout-76s-atlantic-city-update-factions-locations-detailed-out-december-5-on-ps5-and-ps4/
397,Mercenary09,"September 29, 2023 at 5:05 am PDT",These are pointless until you add Stars to the console. It’s been a year now when is it coming?,https://blog.playstation.com/2023/09/29/playstation-stars-campaigns-and-digital-collectibles-for-october-2023/
398,ErikR68,"September 29, 2023 at 8:47 am PDT",They are not pointless.,https://blog.playstation.com/2023/09/29/playstation-stars-campaigns-and-digital-collectibles-for-october-2023/
399,brn-dn,"September 29, 2023 at 11:57 am PDT",At this point it probably isn’t. I’ve been looking forward to seeing how it would look.,https://blog.playstation.com/2023/09/29/playstation-stars-campaigns-and-digital-collectibles-for-october-2023/
400,ReptileHand,"September 29, 2023 at 12:12 pm PDT","They’re pointless for now, yes, but when they DO add the feature to console, then they’ll be in a nice little trophy cabinet to show off. If or when they do, the problem is: Sony is prone to axing good things. The next big console firmware could be in Spring anyways. I was hoping they’d push it out for the 1-year anniversary of Stars at least.",https://blog.playstation.com/2023/09/29/playstation-stars-campaigns-and-digital-collectibles-for-october-2023/
401,TheSmartHulk,"September 29, 2023 at 6:30 am PDT",Nice. Currently playing Doom Eternal anyway. Let’s go!!,https://blog.playstation.com/2023/09/29/playstation-stars-campaigns-and-digital-collectibles-for-october-2023/
402,ReptileHand,"September 29, 2023 at 12:09 pm PDT",Same!! I’m surprised it keeps getting put on these Coin campaigns every month but I’m not complaining.,https://blog.playstation.com/2023/09/29/playstation-stars-campaigns-and-digital-collectibles-for-october-2023/
403,SlashingShadow,"September 29, 2023 at 8:18 am PDT","Still no FF16 collectible… Plus, no update on when it’s being implemented on PS5? We don’t need to categories on the profile to show games played, at least put the display case on the profile screen, even if it still has to be edited on the app…",https://blog.playstation.com/2023/09/29/playstation-stars-campaigns-and-digital-collectibles-for-october-2023/
404,ErikR68,"September 29, 2023 at 8:48 am PDT","She’s not in charge of UI/UX, that’s Hideki Nashino.",https://blog.playstation.com/2023/09/29/playstation-stars-campaigns-and-digital-collectibles-for-october-2023/
405,Rammstone,"September 29, 2023 at 10:32 am PDT",When are you going to explain why PS stars is disabled in Norway?,https://blog.playstation.com/2023/09/29/playstation-stars-campaigns-and-digital-collectibles-for-october-2023/
406,MrXile,"September 29, 2023 at 11:35 am PDT","Why do you keep asking knowing this is a blog, a blog used for marketing and information ONLY. It’s never been for interacting with people like yourself who want answers.   Contact your local Sony office.   Send letters.   Yes actual letters.    Ask.   But please do us all a favour and stop the incessant moaning here.",https://blog.playstation.com/2023/09/29/playstation-stars-campaigns-and-digital-collectibles-for-october-2023/
407,geo114257,"September 29, 2023 at 11:14 am PDT","Surprised there’s no collectibles for Sonic, Spider-Man, or MGS collection for October",https://blog.playstation.com/2023/09/29/playstation-stars-campaigns-and-digital-collectibles-for-october-2023/
408,ReptileHand,"September 29, 2023 at 12:08 pm PDT","I’m assuming there will be one for Spider Man 2, either at the end of the month or starting November. Only game I’m actually interested in buying Day 1 this year anyways.",https://blog.playstation.com/2023/09/29/playstation-stars-campaigns-and-digital-collectibles-for-october-2023/
409,ReptileHand,"September 29, 2023 at 12:06 pm PDT","So Monster Hunter Rise and Alan Wake 2 are only available digitally. What gives? I’d like to try more Hard Game Clubs as well as new releases if I could rent them from my Library, screw this “new precedent for the industry” digital only crap. I didn’t mind buying Cuphead on sale (because they couldn’t send them over the network to a closer town) but idk about Monster Hunter. I’ve been meaning to play it for years but this specific game isn’t on the catalog nor is it available physically for PS4/PS5. I might bite for $20 but being digital only still hurts because I have so many other games on my backlog, service games to play as well as storage size on my PS5 to maintain (thanks for 667 GB btw) Because of PS Stars, I tried out Gran Turismo 7 and many other games from my library and for the first time since GT5 and I was absolutely floored by it. Despite what die-hards say, it’s a really fun game through and through! A relaxing rollercoaster ride with the right camera HUD. It’s so addicting that I’m actually thinking about picking it up on PS Direct’s Black Friday sale so I can own it from the comfort of my shelf. I like how PS Stars highlights existing and upcoming games! It’s great… but having them on the catalog would also help. I’ll probably end up buying Monster Hunter within the campaign’s period (on sale…) but try to factor in if these Hard Game Clubs have physical versions as well as availability on the PS Extra catalog in the future.",https://blog.playstation.com/2023/09/29/playstation-stars-campaigns-and-digital-collectibles-for-october-2023/
410,tonydamiani,"September 29, 2023 at 2:33 pm PDT",Glad to see Alan Wake 2 getting some love. But kinda weird there isn’t a Mortal Kombat 1 collectible.,https://blog.playstation.com/2023/09/29/playstation-stars-campaigns-and-digital-collectibles-for-october-2023/
411,Ghostfvce,"September 29, 2023 at 3:33 pm PDT",It would be cool if we can buy these digital collectibles or even receive a physical collectible from the collection.,https://blog.playstation.com/2023/09/29/playstation-stars-campaigns-and-digital-collectibles-for-october-2023/
412,scibba,"September 29, 2023 at 4:22 pm PDT",Love ❤️,https://blog.playstation.com/2023/09/29/playstation-stars-campaigns-and-digital-collectibles-for-october-2023/
413,TomaIsus,"October 4, 2023 at 3:46 am PDT",One of my rewards has gone. The cabinet with Leaifang and Kasumi from DOA… anyone still got it or has it gone missing completely?,https://blog.playstation.com/2023/09/29/playstation-stars-campaigns-and-digital-collectibles-for-october-2023/
414,Sushi_Combo,"October 6, 2023 at 10:36 am PDT",Contact Support.,https://blog.playstation.com/2023/09/29/playstation-stars-campaigns-and-digital-collectibles-for-october-2023/
415,LEFT__4__DEAD__2,"September 21, 2023 at 11:35 am PDT",I am excited to play again!,https://blog.playstation.com/2023/09/21/my-hero-ultra-rumble-launches-september-28-new-characters-revealed/
416,movie_sonic098,"September 21, 2023 at 3:48 pm PDT",I’m ready,https://blog.playstation.com/2023/09/21/my-hero-ultra-rumble-launches-september-28-new-characters-revealed/
417,bedzso-01,"September 17, 2023 at 10:52 am PDT",Is this any good? What can I expect when I play this game? Will it replace my life?,https://blog.playstation.com/2023/09/15/genshin-impact-version-4-1-to-the-stars-shining-in-the-depths-out-september-27/
418,cusman,"September 18, 2023 at 6:04 pm PDT","It is a grand adventure that keeps getting better, but it doesn’t immediately suck you in. It does have way too much content but I think majority of that is optional. It also has potential for a ton of grind if you get into the gameplay systems and want to take on the toughest optional Abyss challenges with multiple viable squads, because the leveling system is exponential. Keep your world level down and ignore Abyss and you don’t have to worry about any grind and can enjoy the best most varied part of game which are the archon and character story quests and the exploration / discovery of each new area that gets added. The limited time events which happen every month can be a significant distraction from completing other content. I have 500+ hours in the game over the last ~3+ years now.",https://blog.playstation.com/2023/09/15/genshin-impact-version-4-1-to-the-stars-shining-in-the-depths-out-september-27/
419,vickjf7,"September 15, 2023 at 7:16 pm PDT","Beyond excited for this – this game is what PlayStation is all about! What a fun time ahead, Square Enix you treat us too well!",https://blog.playstation.com/2023/09/14/foamstars-open-beta-party-launches-this-month-heres-everything-you-need-to-know/
420,j0shdakid039,"September 20, 2023 at 12:39 pm PDT",Where’s the pulse elite release date?😢,https://blog.playstation.com/2023/09/14/foamstars-open-beta-party-launches-this-month-heres-everything-you-need-to-know/
