,Author,Timestamp,Comment,Article Link
0,cusman,"December 15, 2023 at 8:26 am PST","Wow, so many. Happy Holidays to all of you right back!",https://blog.playstation.com/2023/12/15/seasons-greetings-2023-from-playstation-blog-and-friends/
1,Valyrious,"December 15, 2023 at 8:36 am PST","Rain Code huh? Is that a bit of an oopsy, Spike Chunsoft? ;)",https://blog.playstation.com/2023/12/15/seasons-greetings-2023-from-playstation-blog-and-friends/
2,Ravenous74,"December 15, 2023 at 9:11 am PST",Merry Christmas/Happy Holidays to everyone at PlayStation. Thank you for a great year! All the best in 2024💙,https://blog.playstation.com/2023/12/15/seasons-greetings-2023-from-playstation-blog-and-friends/
3,ThePotatoElite,"December 15, 2023 at 9:20 am PST",My favorite part of Christmas :),https://blog.playstation.com/2023/12/15/seasons-greetings-2023-from-playstation-blog-and-friends/
4,The_0neAbove_AIl,"December 15, 2023 at 10:19 am PST",Merry Christmas and Happy Holidays to everyone include gamers and PlayStation. Happy and best new year soon. 👍,https://blog.playstation.com/2023/12/15/seasons-greetings-2023-from-playstation-blog-and-friends/
5,X---Subtle---X,"December 15, 2023 at 1:21 pm PST",Happy Christmas! Joyous Yuletide! Season’s Greetings! And a Happy New Year!,https://blog.playstation.com/2023/12/15/seasons-greetings-2023-from-playstation-blog-and-friends/
6,yentair,"December 15, 2023 at 2:53 pm PST",All I want for Christmas is another Days Gone game from Bend Studio.  Loved every minute of the first one.Happy Festivus everyone!Thanks for all the great cards.  I can tell which studios actually tried and which ones phoned it in.  Lol,https://blog.playstation.com/2023/12/15/seasons-greetings-2023-from-playstation-blog-and-friends/
7,namelessking627,"December 15, 2023 at 3:52 pm PST",Noooo fromsoftware didn’t do one!,https://blog.playstation.com/2023/12/15/seasons-greetings-2023-from-playstation-blog-and-friends/
8,namelessking627,"December 15, 2023 at 3:53 pm PST",Anyway happy holidays to you too!,https://blog.playstation.com/2023/12/15/seasons-greetings-2023-from-playstation-blog-and-friends/
9,babaykasus,"December 15, 2023 at 5:22 pm PST",I Realy like this greetings cards tradition!Merry Christmas  to everyone!!!,https://blog.playstation.com/2023/12/15/seasons-greetings-2023-from-playstation-blog-and-friends/
10,Tusiczz,"December 15, 2023 at 5:59 pm PST",I miss Japan Studio,https://blog.playstation.com/2023/12/15/seasons-greetings-2023-from-playstation-blog-and-friends/
11,InvadersMustDry,"December 16, 2023 at 8:32 pm PST",Don’t we all?,https://blog.playstation.com/2023/12/15/seasons-greetings-2023-from-playstation-blog-and-friends/
12,jbumi,"December 16, 2023 at 6:16 am PST","I enjoy & look forward to seeing all the holiday cards every year!  This year they seem exceptionally fabulous!!  May everyone have a wonderful holiday season & spectacular new year.  Wishing for 2024 to be a year with NO layoffs (in or out of gaming), & a year we all try to be kinder to each other.  💝",https://blog.playstation.com/2023/12/15/seasons-greetings-2023-from-playstation-blog-and-friends/
13,eugeneprunk,"December 18, 2023 at 12:25 am PST",the guerrilla’s one is the best 😍 love it!,https://blog.playstation.com/2023/12/15/seasons-greetings-2023-from-playstation-blog-and-friends/
14,HassanBROBRE,"December 19, 2023 at 8:44 am PST","Happy holidays for you guys , enjoy in it!!! and Happy holidays for you too sony PS Team!!wish your 2024 will be the best ever!!! see your beautiful faces in 2024 ENJOY…",https://blog.playstation.com/2023/12/15/seasons-greetings-2023-from-playstation-blog-and-friends/
15,Sushi_Combo,"December 19, 2023 at 9:05 am PST",Happy Holidays everyone!,https://blog.playstation.com/2023/12/15/seasons-greetings-2023-from-playstation-blog-and-friends/
16,melbye82,"December 19, 2023 at 12:13 pm PST",Merry Christmas :),https://blog.playstation.com/2023/12/15/seasons-greetings-2023-from-playstation-blog-and-friends/
17,cantstopme420_,"December 14, 2023 at 8:52 am PST",Love this gameFencing Companies Denver,https://blog.playstation.com/2023/12/14/cooking-simulator-vr-launches-dec-15-on-ps-vr2/
18,MrXile,"December 14, 2023 at 9:48 am PST","I’m sorry Sony, but this is NOT what I bought a £550 PS5 console, and a £500 PSVR2 headset to play. I want AAA games playable in VR2, like RE Village, GT7.    Stop with these awful games from people who are just here to make money making subpar games.  I’m not settling for it anymore. We NEED, no we DEMAND you support the peripherals you sell with first party quality titles that utilise the best of the kit we own.",https://blog.playstation.com/2023/12/14/cooking-simulator-vr-launches-dec-15-on-ps-vr2/
19,lylacreature,"December 15, 2023 at 7:07 am PST",Dude the problem here is YOU. The game hasn’t even released and you’re already making comments about quality. Then making accusations at the one of many people actually excited for this game. Grow up.,https://blog.playstation.com/2023/12/14/cooking-simulator-vr-launches-dec-15-on-ps-vr2/
20,MrXile,"December 19, 2023 at 1:02 am PST","@lylacreatures that’s because all these games are the same, woefully inadequate for a PS5.  Job Simulator.   Work simulator.  Etc etc they’re all awful and not worthy of the PS5. Shush now child.",https://blog.playstation.com/2023/12/14/cooking-simulator-vr-launches-dec-15-on-ps-vr2/
21,DepLoRaBLe-NoMaD,"December 14, 2023 at 10:24 am PST","really looking forward to this, especially with the haptics on the headset!  hurry up tomorrow lol",https://blog.playstation.com/2023/12/14/cooking-simulator-vr-launches-dec-15-on-ps-vr2/
22,MrXile,"December 14, 2023 at 1:08 pm PST",You’re part of the problem here.,https://blog.playstation.com/2023/12/14/cooking-simulator-vr-launches-dec-15-on-ps-vr2/
23,opie211,"December 14, 2023 at 11:39 am PST","Hey Sony, how about not letting the PSVR2 have a similar fate as the PS Vita (Which i own) and support this thing properly with AA AND AAA games for VR.  We did spend over 500 dollars on this thing.   Get your teams to port games to VR like Capcom is doing with the Resident Evil games.  Hell buy Capcom, and take their team.  I don’t care.  We need more AA and AAA games, and not just a bunch of Quest ports.",https://blog.playstation.com/2023/12/14/cooking-simulator-vr-launches-dec-15-on-ps-vr2/
24,MrXile,"December 14, 2023 at 1:08 pm PST",Been saying this since launch to be fair and it never changes.    I feel robbed. If it wasn’t for Capcom and PD I wouldn’t be using the headset.   Sad.,https://blog.playstation.com/2023/12/14/cooking-simulator-vr-launches-dec-15-on-ps-vr2/
25,namelessking627,"December 14, 2023 at 6:00 pm PST",Totally gonna chop my fingers off,https://blog.playstation.com/2023/12/14/cooking-simulator-vr-launches-dec-15-on-ps-vr2/
26,lordyo,"December 15, 2023 at 7:58 am PST",Looks fun!,https://blog.playstation.com/2023/12/14/cooking-simulator-vr-launches-dec-15-on-ps-vr2/
27,darthspyro_66,"December 13, 2023 at 5:20 am PST",Let’s go Spider-Man 2! Insomniac got robbed at The Game Awards so they gotta win this one!,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
28,pirateamigo1,"December 13, 2023 at 10:10 am PST",GTA VI is literally the most anticipated game of the decade…,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
29,voidotter,"December 14, 2023 at 1:46 am PST",Cope,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
30,glue_eater_420,"December 14, 2023 at 9:21 am PST","What does GTA VI being highly anticipated have to do with Game Of The Year, most anticipated and GOTY are seperate catagories",https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
31,sabotage-isogone,"December 14, 2023 at 11:34 am PST",Exactement !,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
32,afc_ness,"December 14, 2023 at 3:46 pm PST","No shot, larian solos",https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
33,andrewsqual,"December 15, 2023 at 5:12 am PST",By coming joint 2nd place with 5 other games? Getting nominated is huge in itself just like Horizon Forbidden West last year (that I bet you and many others already forgot).,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
34,RansomSeraph,"December 13, 2023 at 5:26 am PST","Resident Evil 4 and Final Fantasy XVI are overall GOTY Best Games of 2023Also Best Audio Design, Art Direction, Graphical Showcase, Best Story and New Characters (Clive, Jill, Cid) Dragon’s Dogma 2 abc especially FINAL FANTASY VII REBIRTH are MOST ANTICIPATED GAMES and GOTY 2024 candidates !!!Hades 2 when it comes to PS5!",https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
35,xelit3xreflexx,"December 13, 2023 at 6:40 am PST","Hard agree, throw Joshua and Dion in there aswell",https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
36,shills-_-,"December 13, 2023 at 7:09 am PST",gta 6 is the most anticipated fym,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
37,Tusiczz,"December 13, 2023 at 11:57 am PST","Grand Theft Auto VI gotten 100 million views in one day and broke the internet, and yet you think a part 2 remake is the most anticipated",https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
38,PirateKingGamerX,"December 13, 2023 at 5:29 am PST",SPIDER MAN 2 GAME OF THE YEAR !!!!!,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
39,KillMat99,"December 13, 2023 at 5:31 am PST","Why isn’t MLB The Show in best sports game or best ongoing game? I know I can write it in, but come on now.",https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
40,josefe_tamartel,"December 13, 2023 at 11:09 am PST",Hogwarts Legacy!,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
41,BigBoss2023,"December 13, 2023 at 5:39 am PST",God of war Ragnarok Valhalla best expansion :D,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
42,babanis_420,"December 13, 2023 at 5:40 am PST","Star wars jedi survivor, best video game I have played this year",https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
43,ikataguilar702,"December 13, 2023 at 5:42 am PST",BG3 = GOTY,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
44,ironwill48,"December 13, 2023 at 5:47 am PST",Let’s go Spider-Man 2 & Insomniac!!,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
45,Gummibug,"December 13, 2023 at 5:49 am PST",Frey is missing from Best New Game Character Forspoken is actually missing from several categories Weird,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
46,Hatchetforce,"December 13, 2023 at 5:50 am PST",Arizona Sunshine 2 hands down the best PSVR2 title. And where is Retrieval and Off the Grid for 2024 and beyond?,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
47,pitus-11,"December 13, 2023 at 5:58 am PST",Spider-Man 2 was rubbed fr,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
48,pitus-11,"December 13, 2023 at 5:59 am PST",Spider man was robbed fr,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
49,shxrp-_-za,"December 13, 2023 at 6:10 am PST",hi my name is multiplier,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
50,other-phone83,"December 13, 2023 at 6:38 am PST",Which one is the best game 2023 for you? Spider-Man 2 or mortal kombat 1 or call of duty modern warfare 3?,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
51,sincleaver,"December 14, 2023 at 8:32 am PST","What the hell are those picks, Final Fantasy XVI is where it’s at",https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
52,kurdishstyle-,"December 13, 2023 at 6:40 am PST",Resident evil 4 and Higwarts legacy are the combo even though i didn‘t played them myself i only saw them on youtube but i really like to try hogwart legacy.,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
53,mitternacht_mann,"December 13, 2023 at 6:55 am PST",No joke Cyberpunk 2077:Phantom libarty dlc was the best,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
54,HassanBROBRE,"December 13, 2023 at 6:57 am PST",best graphic has ALAN WAKE 2and best story has Resident Evil 4 Remakeand best Character is Leon S. Kennedy Most Anticipated PlayStation Game of 2024 and Beyond – is for me GTA VI !!!,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
55,nerjattv,"December 13, 2023 at 7:10 am PST",Best game of the year is for sure Hogwarts Legacy,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
56,daniosa091,"December 13, 2023 at 7:14 am PST","One of the only things I really didn’t like about this year’s GOTY awards was the Cyberpunk 2077 ongoing award. I don’t like Fortnite but I really think they should’ve won that. Stop awarding studios that launch ungodly, unfinished and polished games.",https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
57,andrewsqual,"December 15, 2023 at 5:17 am PST",And are still horribly underwhelming and nowhere even close to what was promised. Can’t find any present day footage of Cyberpunk where a character goes down a street where something silly and immersion breaking DOESN’T happen within a minute lol.,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
58,PRINCE_OF_RUSS,"December 13, 2023 at 7:15 am PST","Hi from Russia with love,playstation forever!",https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
59,zegi_jackmikk,"December 13, 2023 at 7:16 am PST",Silent Hill 2 Definitely for most anticipated game!,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
60,zegi_jackmikk,"December 13, 2023 at 7:17 am PST",Silent Hill 2 for most anticipated game!,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
61,mihaitza77,"December 13, 2023 at 7:28 am PST","Game of the Year, Diablo 4",https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
62,mrvenom140,"December 13, 2023 at 7:23 am PST",SPIDER MAN 2 ON TOP,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
63,mihaitza77,"December 13, 2023 at 7:27 am PST","Rise of the Ronin most anticiped game, but hope not souls game",https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
64,super_sanic_101,"December 13, 2023 at 7:31 am PST","Resident evil 4 and Final Fantasy 16 are my favorite PlayStation games of the year, never got the chance to play Baulders Gate 3. Five Nights at Freddy’s Security Breach Ruin was my favorite DLC expansion to play through and I had an awesome time playing through this DLC.",https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
65,ahquetemuerdo,"December 13, 2023 at 7:49 am PST",This is the time for FFXVI to actually have some recognition . What an amazing experience 😭,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
66,THEBEASTKING109,"December 13, 2023 at 7:56 am PST",SpidermanNo 2 should’ve won game of the year ….,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
67,THEBEASTKING109,"December 13, 2023 at 7:56 am PST",Spiderman 2,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
68,Lyradash19,"December 13, 2023 at 8:00 am PST",I Vote Foamstars For Square Enix,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
69,xd_coin,"December 13, 2023 at 8:26 am PST",Hi,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
70,Ranger_River,"December 13, 2023 at 8:27 am PST",Please Showcase winners in PS Store,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
71,x1chewy,"December 13, 2023 at 9:23 am PST","If GTA VI doesn’t win most anticipated game, this thing is rigged",https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
72,Tusiczz,"December 13, 2023 at 11:59 am PST",Exactly. Every game coming out in 2025 will be irrelevant because GTA 6 will break records because it appeals to everyone,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
73,super-yuden35,"December 13, 2023 at 4:37 pm PST",Marvel’s Spider-Man 2 should be game of the year. Also GTA 6 should the most anticipated game award.,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
74,YoungBlaise,"December 13, 2023 at 9:32 am PST",Damn that was tough between Marvel Spider-Man 2 and Final Fantasy XVIMost anticipated is Stellar Blade!,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
75,terrence-92-,"December 13, 2023 at 10:24 am PST",RESIDENT EVIL 4 ~ GAME OF THE YEAR!!!!,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
76,knight1scet,"December 13, 2023 at 10:36 am PST",TCHIA GAME IF THE YEAR,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
77,venom-_-4life,"December 13, 2023 at 10:43 am PST","Diablo, Spider-Man 2, gta, mortal kombat 1, and god of war ragnarok on top these are the best games I ever played",https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
78,jomartn,"December 13, 2023 at 11:04 am PST",Spider-Man 2 we’re gonna avenge you,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
79,jasten,"December 13, 2023 at 11:21 am PST","If you use Edge as a browser, there are no nominees or voting fields….",https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
80,jasten,"December 13, 2023 at 11:24 am PST",Ahh figured it out. Have to turn tracking safety off.,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
81,lugathedead2017,"December 13, 2023 at 11:55 am PST",Kingdom hearts 4 is what I want to come to my Nana’s house for me,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
82,lugathedead2017,"December 13, 2023 at 11:56 am PST",Kingdom hearts 4 is what I want to come to my Nana’s house for me Before I died,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
83,jsjt4luv,"December 13, 2023 at 12:29 pm PST","Eternights is the best video game experience I’ve ever played! I want to thank Jae Hyun Yoo (Studio Sai) for making his first game, and he’s the best independent game creator in the world. He deserve to earn this years award for the best independent game of the year 2023. I also can’t wait to see how his next game is gonna turn out soon. 😁🙏🤞",https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
84,Dotiethebear111,"December 13, 2023 at 7:34 pm PST","I agree, this game was beautiful.",https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
85,namelessking627,"December 13, 2023 at 12:34 pm PST",GTA VI looks like jooma,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
86,Jhon_lynfp,"December 13, 2023 at 12:40 pm PST",I love this congratulations everyone,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
87,omniocracy,"December 13, 2023 at 1:58 pm PST",Why do these never work on Firefox?,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
88,Sushi_Combo,"December 14, 2023 at 6:40 am PST",I’m on Firefox and it worked for me.,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
89,kingwocthe3rd,"December 13, 2023 at 3:13 pm PST",Great year for gamers.,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
90,dillpunk206,"December 13, 2023 at 5:10 pm PST","I think Alan Wake 2, Resident Evil 4 Remake or Spider Man 2 should be Game Of The Year!!!🐻",https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
91,amareion_da_goat,"December 13, 2023 at 7:02 pm PST",GTAI VI is going to be crazy I’m not leaving the house for an entire week.,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
92,Dotiethebear111,"December 13, 2023 at 7:34 pm PST",I REALLY love “Granblue Fantasy Versus: Rising” graphics.  👌,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
93,kawiyn,"December 13, 2023 at 7:56 pm PST",Resident Evil 4 easily was my GOTY. The OG was always one of my all-time favorite games as a kid and when the remake came out it wasn’t only faithful to the original but improved on it in so many ways! 10/10 for sure,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
94,RendangSapi,"December 13, 2023 at 9:33 pm PST",I voted Street Fighter 6 for my GotY. I spent 500+ hours playing this game and no game in my list closed to that numbers.,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
95,youngbobu1,"December 14, 2023 at 1:25 am PST",GTA6! GTA6!,https://blog.playstation.com/2023/12/13/ps-blog-game-of-the-year-awards-2023-voting-is-now-open/
96,glitch5970,"December 6, 2023 at 4:53 pm PST","I seriously can’t wait for this mode, been waiting for it since that first teaser over a year ago.. Can’t believe it’s finally coming this soon! I do wonder tho why they think it’s “important to lower the barrier” for their VR modes if they don’t release them on PC but whatever. I wish someday we also get Separate Ways and or Mercenaries for VR aswell! Mercenaries in OG RE4 VR was so much fun and insanely addicting",https://blog.playstation.com/2023/12/06/resident-evil-4-vr-mode-interview-new-gameplay-features-learnings-from-re-village-and-more/
97,Inf3rn044fury4,"December 7, 2023 at 2:28 pm PST",I can’t wait to try this out.,https://blog.playstation.com/2023/12/06/resident-evil-4-vr-mode-interview-new-gameplay-features-learnings-from-re-village-and-more/
98,BGNgon,"December 6, 2023 at 4:55 pm PST",After Village I’m so hyped for RE4 VR. But the burning question is: is RE7 coming to PSVR2? Capcom are working so hard to keep the PSVR2 head and shoulders above the competition. Best of luck with the release guys!,https://blog.playstation.com/2023/12/06/resident-evil-4-vr-mode-interview-new-gameplay-features-learnings-from-re-village-and-more/
99,glitch5970,"December 6, 2023 at 5:02 pm PST","I also want to add it kinda sucks to hear they were in a tight schedule probably forced by Sony, and had to make it in less than 1 year. Kinda makes me worried for the VR mode a little bit ngl but whatever. So were they lying about VR content being in development over a year ago via the first teaser? Or was that content not gonna be the main story mode but something else entirely? Sadly we’ll probably never know…",https://blog.playstation.com/2023/12/06/resident-evil-4-vr-mode-interview-new-gameplay-features-learnings-from-re-village-and-more/
100,MrXile,"December 7, 2023 at 8:08 am PST",So have you seen how REVILLAGE plays?  Have you seen how RE4 players… and you’re worried? You know nothing.  NOTHING.,https://blog.playstation.com/2023/12/06/resident-evil-4-vr-mode-interview-new-gameplay-features-learnings-from-re-village-and-more/
101,zombieslayer2566,"December 7, 2023 at 10:08 am PST",The blog post says they began development for the VR version early this year.When the game was announced it mentions the VR version was planned early on but they didn’t statt until this year,https://blog.playstation.com/2023/12/06/resident-evil-4-vr-mode-interview-new-gameplay-features-learnings-from-re-village-and-more/
102,BLUEKNIFE,"December 6, 2023 at 6:07 pm PST",Good job Capcom and looking forward trying the game for the 1st time this Friday in VR,https://blog.playstation.com/2023/12/06/resident-evil-4-vr-mode-interview-new-gameplay-features-learnings-from-re-village-and-more/
103,princegroove,"December 6, 2023 at 8:54 pm PST",You lucky SOB! Let’s hope PSVR2 is my Christmas or birthday gift. 🙏🏻,https://blog.playstation.com/2023/12/06/resident-evil-4-vr-mode-interview-new-gameplay-features-learnings-from-re-village-and-more/
104,ClaTwo,"December 6, 2023 at 6:41 pm PST",Thank you for making this! I’ really looking forwards to it. I also wish we’ll get to “visit” the iconic Mansion in VR one of these days…,https://blog.playstation.com/2023/12/06/resident-evil-4-vr-mode-interview-new-gameplay-features-learnings-from-re-village-and-more/
105,princegroove,"December 6, 2023 at 8:52 pm PST",This is the game that’s made me upgrade from PSVR. Let’s go! 👀,https://blog.playstation.com/2023/12/06/resident-evil-4-vr-mode-interview-new-gameplay-features-learnings-from-re-village-and-more/
106,Gooseman42,"December 7, 2023 at 12:34 am PST","Great interview, tomorrow cannot come soon enough!",https://blog.playstation.com/2023/12/06/resident-evil-4-vr-mode-interview-new-gameplay-features-learnings-from-re-village-and-more/
107,gamer_for_life79,"December 7, 2023 at 12:57 am PST","I never played RE4 in my life, although I own the PS4 version. It just sits in my backlog. For me personally, this is the gaming event of the last few years and maybe the next few years as well. All I want to say regarding RE4 VR mode coming tomorrow is “I’m so excited, and I just can’t hide it. I’m about to lose control and I think I like it.” OMG, it is gonna be epic! The excitement is through the roof!",https://blog.playstation.com/2023/12/06/resident-evil-4-vr-mode-interview-new-gameplay-features-learnings-from-re-village-and-more/
108,christofintw,"December 7, 2023 at 5:50 am PST","So lame that this isn’t on PC, a significantly better platform for VR. Especially since Capcom here talks about VR going “mainstream”, which will never happen if titles like this remain exclusive.",https://blog.playstation.com/2023/12/06/resident-evil-4-vr-mode-interview-new-gameplay-features-learnings-from-re-village-and-more/
109,sixsix7,"December 8, 2023 at 5:04 am PST","Mods are your friend. And Capcom knows this, they get to cash in from Sony for “exclusives” while knowing that the modding community will fill the gap on PC. This was the case for RE7 and Village, I suspect it will be the same for this one.",https://blog.playstation.com/2023/12/06/resident-evil-4-vr-mode-interview-new-gameplay-features-learnings-from-re-village-and-more/
110,MrXile,"December 8, 2023 at 2:55 pm PST",Lame?  Grow up.,https://blog.playstation.com/2023/12/06/resident-evil-4-vr-mode-interview-new-gameplay-features-learnings-from-re-village-and-more/
111,cusman,"December 7, 2023 at 9:44 am PST","Very excited for this. Was hoping to see a question and answer related to being able to switch between VR and non-VR mode as needed and having full experience, but it sounds like it is a separate effort entirely if even things like weapon sounds were re-recorded to sound better in VR.",https://blog.playstation.com/2023/12/06/resident-evil-4-vr-mode-interview-new-gameplay-features-learnings-from-re-village-and-more/
112,Inf3rn044fury4,"December 7, 2023 at 2:28 pm PST",Mercenary Mode Day 1,https://blog.playstation.com/2023/12/06/resident-evil-4-vr-mode-interview-new-gameplay-features-learnings-from-re-village-and-more/
113,Lysholm,"December 7, 2023 at 3:54 pm PST",Capcom have become VR giants. Gods.,https://blog.playstation.com/2023/12/06/resident-evil-4-vr-mode-interview-new-gameplay-features-learnings-from-re-village-and-more/
114,Hypergyaos,"December 7, 2023 at 5:40 pm PST",Dragons Dogma in VR – please!!!,https://blog.playstation.com/2023/12/06/resident-evil-4-vr-mode-interview-new-gameplay-features-learnings-from-re-village-and-more/
115,gfg5752,"December 10, 2023 at 5:12 am PST","The VR mode of Re4 is awesome (as far as I played). Congratulations to the team and big thanks for producing this VR mode. More of such adaptations, please !",https://blog.playstation.com/2023/12/06/resident-evil-4-vr-mode-interview-new-gameplay-features-learnings-from-re-village-and-more/
116,mihaitza77,"December 13, 2023 at 7:32 am PST",Next RE?I hope next is more like all RE gamesThanx for this masterpiece game,https://blog.playstation.com/2023/12/06/resident-evil-4-vr-mode-interview-new-gameplay-features-learnings-from-re-village-and-more/
117,creese2009,"December 18, 2023 at 11:37 am PST","I’m utterly loving playing RE4 Remake on PS VR2! It’s an amazing game and an amazing experience being in the game. Capcom and Playstation, keep up the great work. I can’t wait to hear about future RE games in VR because the devs are nailing it.",https://blog.playstation.com/2023/12/06/resident-evil-4-vr-mode-interview-new-gameplay-features-learnings-from-re-village-and-more/
118,jhill_what,"December 5, 2023 at 1:59 pm PST","Time to be sup in VR. Regard,John Earwig",https://blog.playstation.com/2023/12/05/among-us-vr-launches-on-playstation-vr2-today/
